trip_id,duration,,
197633687,24,,
197654632,54,,
197633685,7,,
197654625,58,,
197654626,44,,
197654629,44,,
197633682,17,,
197633677,17,,
197633678,24,,
197633679,9,,
197633681,32,,
197654622,37,,
197633674,12,,
197633675,4,,
197633676,21,,
197654616,39,,
197654613,55,,
197633671,2,,
197633672,26,,
197633673,22,,
197633669,6,,
197633670,6,,
197675722,105,,
197633667,8,,
197633668,7,,
197654605,74,,
197633664,22,,
197633666,22,,
197633661,7,,
197633662,5,,
197633663,7,,
197633660,6,,
197633658,6,,
197633659,5,,
197633657,7,,
197654595,78,,
197654593,77,,
197696988,152,,
197633656,8,,
197633652,17,,
197633653,14,,
197633654,5,,
197633655,3,,
197633650,2,,
197633651,6,,
197633649,5,,
197654585,40,,
197654582,34,,
197633648,8,,
197654580,33,,
197654581,54,,
197654578,32,,
197633647,12,,
197633645,12,,
197633646,12,,
197654576,31,,
197654572,28,,
197654574,29,,
197633644,6,,
197633643,12,,
197654569,70,,
197654571,67,,
197654567,26,,
197633642,3,,
197654564,24,,
197654565,25,,
197654566,22,,
197654562,23,,
197654563,42,,
197654554,11,,
197654555,17,,
197654557,25,,
197654558,12,,
197654559,9,,
197654560,23,,
197633641,3,,
197654551,11,,
197654552,12,,
197654553,16,,
197654549,9,,
197654550,12,,
197654547,15,,
197654548,12,,
197718383,237,,
197654545,23,,
197654546,23,,
197654542,5,,
197654543,5,,
197696937,156,,
197654538,13,,
197654539,22,,
197654540,6,,
197654541,7,,
197696934,154,,
197654536,3,,
197654537,8,,
197654534,5,,
197696926,128,,
197654529,38,,
197654530,11,,
197654531,9,,
197654532,17,,
197654533,7,,
197654526,8,,
197654527,39,,
197654528,7,,
197761499,339,,
197654524,16,,
197654525,15,,
197654520,35,,
197654521,10,,
197654522,4,,
197654523,8,,
197654518,8,,
197654519,21,,
197654515,23,,
197654516,24,,
197654517,5,,
197654513,23,,
197654514,17,,
197675626,96,,
197654511,24,,
197654512,18,,
197675625,95,,
197654507,1,,
197654508,8,,
197654509,6,,
197654510,8,,
197654503,21,,
197654504,4,,
197654505,9,,
197654506,7,,
197654498,14,,
197654499,6,,
197654500,9,,
197654501,6,,
197654502,7,,
197654495,36,,
197654496,5,,
197654497,9,,
197654491,36,,
197654492,20,,
197654493,23,,
197654494,4,,
197654490,35,,
197654487,12,,
197654488,8,,
197654489,12,,
197675597,50,,
197675601,49,,
197654486,20,,
197675593,48,,
197675594,43,,
197675595,48,,
197654482,21,,
197654484,10,,
197654485,11,,
197675590,47,,
197675592,42,,
197654478,23,,
197654479,1,,
197654480,17,,
197654481,29,,
198039565,1156,,
197654475,17,,
197654476,17,,
197654477,9,,
197979112,982,,
197654471,11,,
197654472,10,,
197654473,11,,
197654474,10,,
197654470,36,,
197654467,14,,
197654468,14,,
197654469,10,,
197654466,10,,
197654464,20,,
197654465,5,,
197654461,8,,
197654462,6,,
197654463,7,,
197654460,22,,
197654458,6,,
197654459,21,,
197675562,59,,
197654457,5,,
197654455,6,,
197654456,4,,
197654453,5,,
197654454,6,,
197654452,11,,
197654449,20,,
197654450,5,,
197654451,16,,
197675553,67,,
197654445,13,,
197654446,13,,
197654447,1,,
197654448,3,,
197675550,66,,
197654438,16,,
197654439,1,,
197654441,15,,
197654442,12,,
197654443,16,,
197654444,10,,
197654435,8,,
197654436,9,,
197654437,7,,
197675534,21,,
197675535,40,,
197675538,40,,
197654431,14,,
197654432,14,,
197654433,14,,
197675531,22,,
197654428,18,,
197654429,3,,
197654430,18,,
197675527,19,,
197675524,53,,
197654423,9,,
197654424,6,,
197654425,14,,
197675516,35,,
197675519,26,,
197675522,35,,
197654422,10,,
197675513,33,,
197675515,27,,
197654420,11,,
197654421,4,,
197675512,46,,
197654418,4,,
197675504,31,,
197675505,24,,
197675506,14,,
197675508,24,,
197675500,17,,
197675501,12,,
197675502,20,,
197654416,5,,
197675496,12,,
197675497,13,,
197675498,23,,
197675495,9,,
197654415,4,,
197675492,35,,
197675493,8,,
197675490,13,,
197675491,34,,
197675488,12,,
197675487,12,,
197675485,16,,
197675486,5,,
197675484,11,,
197675481,42,,
197675482,9,,
197675483,5,,
197675478,41,,
197675479,5,,
197675480,9,,
197675476,8,,
197675477,5,,
197675472,46,,
197675473,17,,
197675474,28,,
197675468,6,,
197675469,17,,
197675470,4,,
197675471,38,,
197696743,104,,
197696744,93,,
197696742,92,,
197675465,8,,
197675466,10,,
197675467,7,,
197675463,18,,
197675464,5,,
197675457,9,,
197675458,23,,
197675459,5,,
197675460,17,,
197675461,6,,
197675456,4,,
197675454,15,,
197675455,35,,
197696729,96,,
197675452,11,,
197675453,43,,
197696724,53,,
197675450,22,,
197675451,19,,
197675449,18,,
197675448,17,,
197675447,20,,
197696718,50,,
197675444,14,,
197675445,5,,
197675446,6,,
197675443,31,,
197739694,173,,
197675441,14,,
197675442,14,,
197696711,61,,
197739692,201,,
197675438,8,,
197675439,7,,
197675440,8,,
197675435,7,,
197675436,6,,
197675437,21,,
197675433,14,,
197675434,8,,
197675432,13,,
197675431,7,,
197675430,22,,
197696699,38,,
197675429,8,,
197696698,54,,
197675427,7,,
197696694,40,,
197696696,42,,
197675426,6,,
197696691,37,,
197675424,16,,
197675425,16,,
197696689,40,,
197675423,21,,
197675421,13,,
197675422,13,,
197696685,29,,
197696682,28,,
197696683,49,,
197675417,14,,
197675418,16,,
197675419,18,,
197675420,4,,
197675414,18,,
197675415,11,,
197675416,17,,
197696674,50,,
197675410,1,,
197675411,6,,
197675412,14,,
197675413,8,,
197675408,8,,
197675409,11,,
197696667,44,,
197718109,87,,
197696666,29,,
197675402,4,,
197675403,10,,
197675404,6,,
197675405,10,,
197675406,6,,
197675407,5,,
197675400,10,,
197675401,14,,
197675399,11,,
197998903,960,,
197675393,9,,
197675394,8,,
197675395,7,,
197675397,10,,
197696649,49,,
197696652,46,,
197675392,15,,
197696645,26,,
197696646,42,,
197696648,29,,
197675391,5,,
197696642,37,,
197696644,28,,
197675390,1,,
197696640,36,,
197718082,83,,
197675389,9,,
197696638,31,,
197718077,82,,
197675388,11,,
197696636,20,,
197696637,30,,
197675387,6,,
197696633,11,,
197696634,48,,
197696631,16,,
197675384,6,,
197675385,7,,
197675386,6,,
197696627,27,,
197675381,3,,
197675382,6,,
197675383,6,,
197675380,1,,
197696621,35,,
197696623,26,,
197675379,3,,
197696620,40,,
197696615,10,,
197696616,13,,
197696617,16,,
197696618,38,,
197675378,3,,
197696613,7,,
197696614,14,,
197696609,25,,
197696611,11,,
197696606,10,,
197696607,24,,
197696603,8,,
197696604,13,,
197696605,6,,
197696602,7,,
197696601,15,,
197696599,9,,
197696600,10,,
197696596,18,,
197696597,18,,
197696598,8,,
197978845,849,,
197696594,9,,
197696595,26,,
197696592,45,,
197696593,6,,
197718032,103,,
197696590,18,,
197696591,8,,
197696589,22,,
197696587,1,,
197696588,14,,
197696584,38,,
197696585,13,,
197696586,13,,
197718023,55,,
197696580,31,,
197696581,15,,
197696582,11,,
197696583,37,,
197696577,6,,
197696578,2,,
197696579,7,,
197718015,76,,
197696574,28,,
197696575,11,,
197696576,5,,
197761148,197,,
197696572,10,,
197696573,21,,
197718008,48,,
197718006,47,,
197761142,182,,
197696568,13,,
197696569,7,,
197696570,13,,
197696566,8,,
197696567,20,,
197696563,4,,
197696564,11,,
197696565,5,,
197696560,15,,
197696561,7,,
197696562,16,,
197696557,15,,
197696558,9,,
197696555,11,,
197696556,11,,
197696554,9,,
197696552,6,,
197696553,9,,
197696548,5,,
197696549,5,,
197696550,6,,
197696551,12,,
197696543,1,,
197696544,7,,
197696545,5,,
197717976,35,,
197696541,16,,
197696542,11,,
197696540,14,,
197717973,63,,
197696536,6,,
197696537,12,,
197696538,16,,
197696539,7,,
197717971,74,,
197696532,5,,
197696534,11,,
197717964,33,,
197717965,33,,
197696528,11,,
197696530,11,,
197717960,32,,
197696525,20,,
197696527,13,,
197717950,51,,
197717951,29,,
197717955,71,,
197696523,12,,
197696524,8,,
197717945,70,,
197717947,70,,
197717949,70,,
197696521,13,,
197696522,11,,
197696519,7,,
197696520,3,,
197717941,70,,
197696517,14,,
197696518,9,,
197717938,54,,
198100856,1198,,
197696514,6,,
197696515,9,,
197696516,7,,
197717935,66,,
197717936,21,,
197696512,10,,
197696513,8,,
197823674,322,,
197696510,9,,
197696511,14,,
197717929,65,,
197696509,13,,
197717926,64,,
197696508,10,,
197717923,62,,
197696505,7,,
197717920,27,,
197717917,28,,
197717918,60,,
197696501,1,,
197717914,59,,
197717906,43,,
197717907,24,,
197717908,21,,
197717909,15,,
197717903,12,,
197717904,12,,
197717905,12,,
197696499,5,,
197696498,4,,
197717896,17,,
197717897,23,,
197717898,51,,
197717899,51,,
197717901,17,,
197696497,5,,
197717893,13,,
197717894,13,,
197717890,47,,
197717891,54,,
197717892,13,,
197717885,46,,
197717886,23,,
197717887,7,,
197717888,12,,
197717889,46,,
197696495,3,,
197696496,2,,
197717882,22,,
197717884,22,,
197782678,184,,
197696494,2,,
197717878,14,,
197717880,6,,
197739413,118,,
197717877,16,,
197717874,16,,
197717875,2,,
197717876,1,,
197717872,27,,
197717873,5,,
197717871,16,,
197717868,25,,
197717869,16,,
197717870,14,,
197717865,15,,
197717866,15,,
197717867,9,,
197717863,6,,
197717864,14,,
197717862,21,,
197717860,15,,
197717861,12,,
197717858,6,,
197717859,15,,
197717855,29,,
197717856,3,,
197717853,28,,
197717854,18,,
197717852,35,,
197717850,12,,
198039100,954,,
197717849,8,,
197717846,8,,
197717847,6,,
197717848,2,,
197717844,3,,
197717845,39,,
197717843,36,,
197998642,864,,
197717841,5,,
197717842,8,,
197717839,5,,
197739372,46,,
197739375,95,,
197739371,45,,
197717834,4,,
197717835,13,,
197717836,21,,
197717837,7,,
197717838,8,,
197717831,21,,
197717832,14,,
197717825,9,,
197717826,18,,
197717827,7,,
197717828,5,,
197717829,8,,
197717830,13,,
197717824,3,,
197717821,15,,
197717822,13,,
197717823,10,,
197717817,13,,
197717818,6,,
197717819,13,,
197717820,9,,
197717816,12,,
197739347,47,,
197717815,8,,
197717811,7,,
197717812,7,,
197717813,9,,
197717814,9,,
197739342,79,,
197739340,52,,
197717809,4,,
197717810,10,,
197739339,77,,
197717806,17,,
197717808,11,,
197739333,26,,
197717803,17,,
197717804,17,,
197717805,17,,
197739329,25,,
197717801,10,,
197717802,7,,
197739325,21,,
197739326,21,,
197717794,8,,
197717796,1,,
197717797,7,,
197717798,8,,
197717799,9,,
197739323,36,,
197717790,10,,
197717791,12,,
197717792,9,,
197717789,9,,
197739312,27,,
197717788,9,,
197717786,11,,
197717784,4,,
197717785,9,,
197739306,33,,
197717783,12,,
197739303,28,,
197739304,21,,
197717782,4,,
197739299,45,,
197739300,11,,
197717780,9,,
197717781,6,,
197739297,29,,
197739295,16,,
198079984,1046,,
197717778,4,,
197717779,4,,
197739292,23,,
197739291,11,,
197739287,14,,
197739288,6,,
197739289,16,,
197739290,12,,
197739284,13,,
197739285,8,,
197739286,8,,
197739283,15,,
197739281,3,,
197739279,32,,
197739277,6,,
197739278,13,,
197739276,7,,
197739273,11,,
197739274,11,,
197739275,8,,
197739270,16,,
197739271,13,,
197739272,7,,
197739269,7,,
197739268,30,,
197739267,25,,
197739266,28,,
197739264,11,,
197739265,13,,
197739262,9,,
197739263,12,,
197739260,27,,
197739261,3,,
197739259,8,,
197978528,725,,
197739258,2,,
197739256,17,,
197739257,5,,
197739253,9,,
197739255,4,,
197739252,7,,
197739250,10,,
197739251,11,,
197739246,16,,
197739247,7,,
197739248,7,,
197739249,7,,
197739244,30,,
197739245,9,,
197760843,78,,
197739243,29,,
197739241,20,,
197739242,28,,
197739239,1,,
197739240,16,,
197739236,16,,
197739238,16,,
197760835,31,,
197739234,15,,
197739235,4,,
197739233,18,,
197760831,43,,
197739232,16,,
197760828,45,,
197739230,9,,
197739231,5,,
197739229,13,,
197760824,30,,
197739227,8,,
197739228,16,,
197739226,3,,
197739225,3,,
197739224,11,,
197739223,3,,
197760817,38,,
197760816,37,,
197760815,9,,
197760814,6,,
197760812,14,,
197760813,40,,
197760810,13,,
197760811,4,,
197760809,42,,
197760807,30,,
197760808,13,,
197958692,638,,
197760805,18,,
197760806,18,,
197760804,26,,
197760802,37,,
197760801,4,,
197760799,3,,
197782457,44,,
197760797,12,,
197760798,10,,
197760796,1,,
197760792,2,,
197760793,15,,
197760794,15,,
197760795,27,,
197760789,16,,
197760787,25,,
197998447,706,,
197760786,8,,
197760785,6,,
197760784,5,,
197760782,5,,
197760783,5,,
197760781,7,,
197760779,13,,
197760780,13,,
197760777,11,,
197760778,3,,
197760773,13,,
197760775,1,,
197760776,18,,
197998433,693,,
197760772,15,,
197782429,20,,
197782427,19,,
197760770,10,,
197760768,10,,
197782421,15,,
197782423,25,,
197782424,18,,
197760766,9,,
197760767,6,,
197760765,4,,
197760763,5,,
197760764,3,,
197782417,17,,
197782412,11,,
197782413,19,,
197760761,4,,
197782409,6,,
197782411,8,,
197782408,7,,
197782406,4,,
197782407,8,,
198018579,781,,
197782404,8,,
197782405,6,,
197782403,6,,
197782401,27,,
197782402,4,,
197782399,11,,
197782400,11,,
197782396,7,,
197782397,8,,
197782398,24,,
197782395,12,,
197782394,7,,
197782392,14,,
197782393,9,,
197782390,15,,
197782387,9,,
197782388,7,,
197782389,9,,
197804076,57,,
197782386,9,,
197782384,8,,
197782382,14,,
197782383,3,,
197804072,59,,
197998380,650,,
197998379,649,,
197782381,8,,
197782380,7,,
197782378,13,,
197782379,5,,
197998375,646,,
197782376,21,,
197998371,643,,
197782375,22,,
197782374,21,,
197782372,10,,
197782371,7,,
197804058,16,,
197804057,21,,
197782369,10,,
197804052,11,,
197804053,31,,
197804054,11,,
197782367,8,,
197782368,5,,
197804049,14,,
197958584,539,,
197804048,7,,
197804047,1,,
197804046,15,,
197804045,14,,
197823302,59,,
197823301,58,,
197804043,13,,
197804044,9,,
197804042,11,,
197804041,13,,
197998344,605,,
197804040,13,,
197823295,45,,
197804039,12,,
197804038,28,,
197804037,23,,
197804036,11,,
197804034,6,,
197804035,6,,
197804033,17,,
197823287,33,,
197823286,32,,
197804031,5,,
197804032,14,,
197804030,12,,
197804029,11,,
197804028,12,,
197804027,9,,
197823279,13,,
197823278,21,,
197823277,22,,
197823276,11,,
197823275,15,,
197978334,533,,
197823274,49,,
197958550,463,,
197823273,7,,
197823272,44,,
198018487,603,,
197823270,36,,
197823269,1,,
197823267,33,,
197823268,17,,
198018482,598,,
197823265,5,,
197823266,14,,
198018479,590,,
197823264,7,,
197823263,1,,
197842541,19,,
197823262,3,,
197842539,17,,
197842538,10,,
197842537,20,,
197842535,1,,
197842533,20,,
197842532,4,,
197842531,4,,
197861816,56,,
197861815,55,,
197842530,5,,
197842529,6,,
197842528,20,,
197842527,6,,
197842526,5,,
197861809,59,,
197842525,7,,
197861805,27,,
197842521,3,,
197861802,16,,
197958512,323,,
197958511,322,,
197861801,2,,
197861800,14,,
197881089,43,,
197881088,8,,
197881087,2,,
197881086,6,,
198038719,462,,
197958504,185,,
197900378,18,,
197900377,14,,
197900376,4,,
197919679,22,,
197919678,4,,
197919677,7,,
197919676,9,,
197919674,1,,
197919673,10,,
197919672,14,,
197939012,21,,
197958492,93,,
197919671,11,,
197939010,26,,
197919670,7,,
197939008,16,,
197919669,4,,
197939007,12,,
197939005,10,,
197939004,11,,
197958483,104,,
197939003,3,,
197939002,5,,
197998248,184,,
197939001,8,,
197939000,8,,
197958477,50,,
197938999,4,,
197938998,7,,
197938997,9,,
197938996,17,,
197938995,7,,
197938994,17,,
197938993,11,,
197938990,3,,
197938991,15,,
197938992,6,,
197938989,13,,
197938988,7,,
197938987,14,,
197938986,6,,
197938985,15,,
197938983,5,,
197938984,7,,
197958459,24,,
197998227,187,,
197938981,14,,
197938982,5,,
197958455,23,,
198018390,253,,
197938979,6,,
197958453,51,,
197938978,8,,
197938976,9,,
197938977,12,,
197958449,14,,
197938975,2,,
197958448,13,,
197958444,8,,
197958445,17,,
197958446,12,,
197958443,41,,
197958441,9,,
197958442,14,,
197958439,11,,
197958438,7,,
197958437,7,,
198018371,224,,
197958434,14,,
197958436,16,,
197958433,21,,
197978215,95,,
197958431,20,,
197958432,8,,
197958430,3,,
197958428,21,,
197958426,10,,
197958427,5,,
197958424,8,,
197958425,3,,
197958421,15,,
197958422,12,,
197958423,11,,
197958418,4,,
197958419,8,,
197958420,8,,
197958417,11,,
197978197,102,,
197958416,10,,
197978195,48,,
198018348,183,,
197958414,7,,
197958415,11,,
197958413,6,,
198018343,187,,
198038618,243,,
197958411,13,,
197958406,4,,
197958407,7,,
197958408,6,,
197958409,10,,
197958404,21,,
197958405,14,,
197958403,15,,
197958402,40,,
197958401,14,,
197958400,23,,
197958397,14,,
197958398,22,,
197958399,22,,
197958394,26,,
197958395,12,,
197958392,13,,
197958391,14,,
197958387,9,,
197958388,17,,
197958389,8,,
197958390,19,,
197958385,10,,
197958386,20,,
197958384,5,,
197958381,16,,
197958382,8,,
197958383,4,,
197958379,12,,
197958380,9,,
197958373,21,,
197958374,15,,
197958375,14,,
197958376,10,,
197958377,12,,
197958368,9,,
197958369,12,,
197958370,14,,
197958371,17,,
197958372,2,,
197958364,6,,
197958365,7,,
197958366,6,,
197958367,12,,
197998128,123,,
197958362,13,,
197958363,4,,
197958359,14,,
197958360,14,,
197958361,10,,
197978137,23,,
197978139,38,,
197978140,24,,
197958354,13,,
197958356,8,,
197958357,18,,
197958358,19,,
198018281,195,,
197958350,11,,
197958352,9,,
197958353,10,,
197958345,9,,
197958346,11,,
197958347,8,,
197958348,7,,
197958349,18,,
197958342,6,,
197958343,14,,
197958344,6,,
197978117,60,,
197958334,16,,
197958335,14,,
197958337,10,,
197958338,11,,
197958339,10,,
197958340,16,,
197958341,10,,
197978109,59,,
198038539,203,,
197958331,11,,
197958332,8,,
197958333,7,,
197978104,29,,
197958328,11,,
197958329,10,,
197958330,8,,
197978101,28,,
197958327,7,,
197958326,10,,
197978096,16,,
197958324,6,,
197958325,8,,
197958323,9,,
197978090,12,,
197978092,24,,
197978093,11,,
197958321,8,,
197958322,10,,
197978089,22,,
197958318,5,,
197958319,7,,
197958320,7,,
197978081,11,,
197978077,11,,
197978071,14,,
197978072,17,,
197978073,16,,
197978074,6,,
197958316,1,,
197978065,8,,
197978067,12,,
197978068,18,,
197978061,10,,
197978064,12,,
197978054,14,,
197978055,19,,
197978056,18,,
197978057,10,,
197978060,13,,
197978047,11,,
197978048,13,,
197978051,14,,
197978052,10,,
197978053,43,,
197978045,13,,
197978033,4,,
197978034,11,,
197978035,9,,
197978038,10,,
197978039,6,,
197978040,7,,
197978027,18,,
197978028,8,,
197978029,6,,
197978030,8,,
197978022,17,,
197978023,7,,
197978024,11,,
197978011,18,,
197978012,4,,
197978013,20,,
197978015,7,,
197978016,17,,
197978017,5,,
197978018,6,,
197978004,23,,
197978005,12,,
197978007,6,,
197977996,8,,
197977997,13,,
197977999,24,,
197978003,11,,
197977990,12,,
197977992,12,,
197977984,29,,
197977986,9,,
197977987,14,,
197977988,9,,
197977980,1,,
197977981,29,,
197977982,8,,
197997962,70,,
197977974,14,,
197977975,9,,
197977976,18,,
197977977,14,,
197977978,4,,
197977979,15,,
197977972,8,,
197977973,19,,
197977970,10,,
197977971,22,,
197977968,7,,
197977969,17,,
197977963,13,,
197977964,12,,
197977965,25,,
197977966,17,,
197977967,7,,
197977960,22,,
197977961,10,,
197977962,15,,
197977958,18,,
198038377,214,,
197977954,14,,
197977955,7,,
197977956,20,,
197977957,15,,
197977947,11,,
197977948,7,,
197977949,15,,
197977950,19,,
197977951,6,,
197977952,8,,
197977953,15,,
197977943,10,,
197977944,19,,
197977945,11,,
197977946,11,,
197977937,16,,
197977938,8,,
197977939,18,,
197977940,8,,
197977942,16,,
198018085,156,,
197977933,22,,
197977934,6,,
197977935,9,,
197977936,7,,
198018081,118,,
197977931,11,,
197977932,8,,
197977927,6,,
197977928,10,,
197977929,10,,
197977930,8,,
198018069,131,,
198018073,101,,
197977926,6,,
198018068,152,,
197977919,7,,
197977920,10,,
197977921,6,,
197977923,11,,
197977924,2,,
197977925,13,,
198018066,130,,
197977913,6,,
197977914,7,,
197977915,10,,
197977916,13,,
197977917,7,,
197977918,13,,
198018053,150,,
197977911,12,,
197977912,7,,
197977906,18,,
197977907,9,,
197977908,8,,
197977909,8,,
197977910,30,,
197997891,36,,
198018047,148,,
198018049,124,,
197977904,16,,
197977905,11,,
197977899,7,,
197977900,7,,
197977901,10,,
197977903,19,,
197977896,16,,
197977897,13,,
197977898,1,,
197977893,7,,
197977894,7,,
197977895,7,,
197977883,7,,
197977884,17,,
197977885,13,,
197977887,9,,
197977888,27,,
197977889,10,,
197977890,18,,
197977891,17,,
197977892,13,,
197977877,14,,
197977878,13,,
197977879,6,,
197977880,9,,
197977881,17,,
197977882,7,,
197977871,16,,
197977872,10,,
197977873,21,,
197977874,8,,
197977875,8,,
197977876,11,,
197977866,10,,
197977867,9,,
197977868,8,,
197977869,12,,
197977870,7,,
197997846,58,,
197977862,5,,
197977863,18,,
197977864,16,,
197997841,38,,
197977858,11,,
197977859,17,,
197977860,16,,
197977861,8,,
197977854,21,,
197977855,8,,
197977856,15,,
197977857,3,,
197977851,6,,
197977852,8,,
197977853,10,,
197977846,8,,
197977847,13,,
197977848,14,,
197977849,4,,
197997829,45,,
198038257,157,,
197977841,7,,
197977842,6,,
197977844,6,,
197977845,9,,
197997818,74,,
197997820,27,,
197977835,5,,
197977836,10,,
197977837,11,,
197977838,8,,
197977839,7,,
197977840,4,,
197977834,10,,
197997808,22,,
197977828,14,,
197977829,9,,
197977830,7,,
197977831,7,,
197977832,10,,
197997805,26,,
197977823,8,,
197977824,9,,
197977825,7,,
197977826,14,,
197977827,8,,
197997795,19,,
197997801,28,,
197997791,15,,
197997793,19,,
197997794,19,,
197977819,7,,
197977820,10,,
197977821,4,,
197977822,7,,
198017941,128,,
197977818,9,,
197997782,13,,
197977815,2,,
197977816,6,,
197977817,8,,
197997774,11,,
197997775,13,,
197977814,8,,
197997766,10,,
197997767,16,,
197997772,53,,
197977811,8,,
197977812,8,,
197977813,7,,
197997756,39,,
198038181,178,,
197977809,8,,
197977810,6,,
197997747,8,,
197997751,20,,
197977806,6,,
197997745,13,,
197977805,4,,
197977803,3,,
197997734,12,,
197997735,9,,
197997738,41,,
198058584,196,,
197997727,8,,
197997729,7,,
197997731,5,,
197997732,19,,
197997733,14,,
197997718,15,,
197997719,14,,
197997722,4,,
197997723,8,,
197997724,21,,
197997725,7,,
197977800,1,,
197997715,11,,
197997716,8,,
197997709,4,,
197997710,24,,
197997711,11,,
198017864,116,,
197997704,10,,
197997705,9,,
197997706,15,,
197997699,24,,
197997700,3,,
197997701,6,,
197997702,12,,
197997703,36,,
197997696,4,,
197997698,23,,
198038119,123,,
197997693,17,,
197997694,7,,
197997695,7,,
197997692,12,,
197997684,10,,
197997685,13,,
197997686,8,,
197997678,2,,
197997681,3,,
198017833,74,,
197997677,5,,
197997674,15,,
197997675,11,,
197997667,5,,
197997668,14,,
197997669,12,,
197997670,11,,
197997673,9,,
197997663,14,,
197997664,8,,
197997661,8,,
197997662,18,,
197997659,15,,
197997660,8,,
197997656,8,,
197997657,6,,
197997658,29,,
198058500,168,,
197997654,12,,
197997655,5,,
197997652,9,,
197997653,11,,
197997649,5,,
197997650,15,,
197997651,7,,
197997647,8,,
197997648,10,,
197997646,17,,
197997644,18,,
197997645,17,,
197997637,6,,
197997638,28,,
197997639,7,,
197997640,9,,
197997641,10,,
197997642,5,,
197997643,2,,
197997636,8,,
197997633,9,,
197997634,1,,
197997635,7,,
197997631,13,,
197997632,11,,
197997630,8,,
197997629,13,,
197997627,6,,
197997628,14,,
197997623,13,,
197997624,7,,
197997625,9,,
197997626,4,,
197997621,18,,
197997622,4,,
197997619,14,,
197997620,15,,
197997618,8,,
197997616,9,,
197997617,2,,
198017766,23,,
198017767,61,,
197997615,20,,
197997614,4,,
197997613,3,,
197997610,14,,
197997611,15,,
197997612,5,,
197997605,16,,
197997606,16,,
197997607,5,,
197997608,3,,
197997609,9,,
197997603,14,,
197997604,9,,
197997602,10,,
198017743,15,,
198017746,31,,
197997596,7,,
197997597,6,,
197997598,6,,
197997599,6,,
197997600,5,,
198017737,32,,
197997595,6,,
198017734,16,,
198078972,214,,
197997593,7,,
197997594,9,,
198017727,17,,
198017730,20,,
197997592,8,,
198017720,15,,
198017721,16,,
198017711,14,,
198017698,6,,
198017694,16,,
198017690,20,,
198017691,6,,
198017692,12,,
198017685,12,,
198017686,10,,
198017687,10,,
198017688,8,,
198017689,11,,
198017684,18,,
198017682,28,,
198017683,11,,
198017680,8,,
198017681,7,,
198017678,6,,
198017679,24,,
198017676,1,,
198017677,6,,
198017675,46,,
198017670,23,,
198017671,19,,
198017672,18,,
198017673,27,,
198017674,11,,
198017669,13,,
198017668,31,,
198017665,46,,
198017666,30,,
198017667,15,,
198017664,33,,
198017663,6,,
198017661,9,,
198017662,11,,
198017660,15,,
198017658,15,,
198017659,2,,
198017656,11,,
198017657,11,,
198017653,8,,
198017654,24,,
198017655,8,,
198017651,11,,
198017652,7,,
198037921,79,,
198017648,12,,
198017650,10,,
198017647,8,,
198017646,23,,
198017642,24,,
198017643,9,,
198017644,8,,
198017645,9,,
198017638,16,,
198017639,24,,
198017640,7,,
198017641,5,,
198017637,16,,
198017636,3,,
198017635,5,,
198017634,17,,
198037903,57,,
198017631,9,,
198017632,11,,
198017627,12,,
198017628,16,,
198017629,7,,
198017630,9,,
198017623,22,,
198017624,10,,
198017625,10,,
198017626,2,,
198017620,17,,
198017621,10,,
198037886,26,,
198037888,31,,
198017617,6,,
198017618,12,,
198017608,7,,
198017609,3,,
198017610,12,,
198017611,15,,
198017612,4,,
198017613,10,,
198017614,10,,
198017615,12,,
198017605,8,,
198017606,8,,
198017607,13,,
198017603,5,,
198017604,5,,
198037867,24,,
198037868,24,,
198017602,10,,
198037866,23,,
198037864,22,,
198017600,5,,
198017601,8,,
198017599,6,,
198017596,7,,
198017597,8,,
198017598,7,,
198037860,16,,
198017593,3,,
198017594,4,,
198017595,8,,
198017591,5,,
198017592,5,,
198037849,12,,
198037851,21,,
198078817,177,,
198037848,20,,
198037847,11,,
198037845,8,,
198037846,5,,
198037844,16,,
198037843,13,,
198037842,12,,
198229376,557,,
198037838,13,,
198037839,21,,
198037840,6,,
198037837,12,,
198037833,8,,
198037834,10,,
198037835,7,,
198037831,11,,
198037832,12,,
198037828,21,,
198037829,17,,
198037830,17,,
198037827,16,,
198037825,7,,
198037826,19,,
198037822,11,,
198037823,18,,
198037824,8,,
198037820,11,,
198037821,12,,
198037818,8,,
198037819,7,,
198037816,7,,
198037817,9,,
198037812,5,,
198037813,6,,
198037814,5,,
198037815,9,,
198037810,9,,
198037811,5,,
198037809,6,,
198037808,25,,
198037807,31,,
198037806,10,,
198037803,4,,
198037804,9,,
198037805,4,,
198058224,58,,
198037800,9,,
198037801,15,,
198037802,3,,
198037798,14,,
198037799,14,,
198037795,11,,
198037797,9,,
198037793,10,,
198037794,19,,
198037787,12,,
198037788,16,,
198037789,14,,
198037790,6,,
198037791,6,,
198037792,16,,
198037786,12,,
198058201,31,,
198058202,44,,
198058204,34,,
198037783,19,,
198037784,11,,
198037785,10,,
198058197,30,,
198037782,1,,
198037781,7,,
198058190,22,,
198037780,12,,
198058187,17,,
198037779,14,,
198058186,22,,
198037776,7,,
198037777,8,,
198037778,12,,
198058179,29,,
198058181,26,,
198058182,51,,
198037774,3,,
198037775,12,,
198058177,14,,
198037773,9,,
198037772,8,,
198058173,16,,
198037769,5,,
198037770,7,,
198058170,17,,
198058171,15,,
198037764,7,,
198037765,4,,
